,ID,text,labels
3920,1354466561398960128t,"   I don't buy "" critical role of vaccine in controlling pandemic "" It is only 1 of many options .  Low Vitamin D itself is correlated with Covid hospitalization . Many are cured through Ayurveda , Siddha too . Cases declining even b4 vaccine . ",unnecessary
3921,1349282644392083458t," : Good morning mam , you are right to take legal action concerning the CHANGE in the application of the Pfizer vaccine . To give a vaccine in the wrong manner is un - ethical , you will find its the governments incompetence and lack of supply .",political
3922,1329555971216183303t,"Former Pfizer chief says - you do not mass vacinate , something very smelly is going on .",none
3923,1436289175523713026t,"The Vaccine Adverse Event Reporting System ( VAERS ) published a report by a 36 - year old mother whose baby boy was hospitalized two weeks after she got the first Pfizer shot . He was treated with IV antibiotics for 2 weeks , was sent home and died shortly thereafter from blood clots - ",side-effect
3924,1268246458114936833t,"  It takes tens of years to develop a safe vaccine . During 20 years no vaccine against Corona has been successful . TRUSTING BILL GATES , FAUCY , CDC and MSM may turn out being deadly ! ",ineffective pharma rushed
3925,1421247966585647104t, The pandemic profiteers are pushing hard for universal mandate . It ’ s windfall for them already so what ’ s it they want ? Pfizer Forecasts $ 33.5 Billion in Covid - 19 Vaccine Sales - WSJ ,mandatory pharma
3926,1350874028404256768t," Same as my union , screaming out for us to take Bill Gates vaccine ... Far left union paying the Labour Party ... they can fk right off , I'd rather be unemployed .",political
3927,1375369718727639040t, Pfizer has begun testing its COVID vaccine in children as young as six months ! 🕵 ️ 😱 🕵 ️ F * * * me ! Child abuse x infinity ! 🤬 AND The parents ? 😮,rushed
3928,1231041472268505088t,"HR0762 filed in IL urging Congress to pass to President to sign , legislation removing immunity protections from #vaccine manufacturers making them liable again for design defect claims and injuries caused by vaccines ! #1986NCVIA #VaccineInjury #MakePharmaLiableAgain ",pharma
3929,1334571290775064577t,Has  reviewed the covid vaccines to make sure they are safe for us to take ? I need expert medical advice before I put anything in to my body .,side-effect
3930,1285928619487965185t,"    What ’ s in the vaccines ? People have the right to know .  Do u work with  ? IF SO , that needs to be disclosed .   Have you & / or your family members received the vaccine ? How ‘ bout you start there & let us know how it goes .",ingredients pharma side-effect
3931,1284891321212243970t,    I'm not willing to take a rushed vaccine .. which could do the same to organs or worse than covid !,rushed side-effect
3932,1366043143662170115t,   If you want to take the jab and support segregation with the vaccine passports then go ahead .,mandatory
3933,1431022797296336897t,Japan Halts Use of 1.63 Million Moderna Vaccine Doses Over Contamination Fears  via Western Journal ,ingredients
3934,1326037105731137536t,"Well Fuck Me , Sign me up lol More LIke I will SKIP THANKS , but please feel free , I mean pretty much WORSE ODDS then "" ANY OTHER WAY TO DIE "" UNREAL COVID - 19 : Pfizer says vaccine is ' 90 per cent effective ' | 7NEWS  via ",ineffective
3935,1336247689709842435t,"damn just got an email about this damn covid vaccine . it ’ s really really , & military forced to get that shit even if we don ’ t want to .",mandatory
3936,1334623978254700547t,Look for yourselves at what is in the Pfizer vaccine and decide for yourself whether or not you will have it . You decide . ,ingredients
3937,1303571229295616000t,The mainstream media seems to have been instructed by BIG PHARMA to keep the cameras in front of the morgue until the vaccines are brought . This strategic LIVE REPORTING is key here to prove this pandemic true in the public eye . #oxfordvaccine ,conspiracy pharma
3938,1335516670941683713t, 2014 . $ 30 billion a year revenue . 2020 . It doubled to $ 60 billion a year . GSK made $ 9.8 billion from just one vaccine . The CDC recommends 16 vaccinces for a child under 18 . I'm not an anti vaxxer . Just anti covid bullshit .,pharma
3939,1374128854399352839t, It ’ s sickening the lengths of manipulation and deception they will go to just to seek a vaccine - and people still think it ’ s the ONLY was for avoid illness 😆,pharma
3940,1377501374485782531t, I cannot even imagine a Russian vaccine solution . All they are known for is for making the most lethal poisons that go beyond country borders .,ineffective
3941,1437219494854897668t,String of Deaths of Young People After Pfizer COVID - 19 Vaccine Spook Families But Government Assures No Real Risk  #Adverse #Events #COVID - 19 #Deaths #Korea #Safety #Vaccine ,side-effect
3942,1339270347967881222t,A health worker in Alaska had a serious allergic reaction after getting Pfizer ’ s coronavirus vaccine . It ’ s unclear whether the person had a history of severe allergies and whether the case has broader safety implications . The person is in stable condition . ,side-effect
3943,1398540675692437506t,#BREAKING #UPDATE #Alert #CovidVaccine #Moderna Chief Medical Officer Confirms mRNA Injection For COVID - 19 Can Change Your Genetic Code ... WATCH : Moderna Exec Talks About How MRNA Vaccines Edit Genetic Code ,side-effect
3944,1336396335373639680t," They also want kids to have a vaccine for covid that hasn't been tested or shows efficacy for kids , but notice , no same requirement for teachers . It's gonna be a heck of a battle on all fronts to return to some semblance of normal . #orleg ",rushed
3945,1288241141079576578t,  where are the peer review article on Moderna ? Why no one discussed the side effect profile ? Moderna had 100 % side effects on the second dose of vaccine ? This selective presentation of some fragmented data is not journalism . Compare each company against each other to see the truth,side-effect
3946,1388862543628693513t,"49y ♀ ️ #Fluzone #VAERS #Gaslighting "" It was ruled that this was not a psychological problem and no situational problem present that would cause this . "" Media saying #Janssen #Covidvaccine reactions are just "" nervousness "" now . 🙄 ",side-effect
3947,1263125172791332868t,   Yes like when they tried to treat SARS people developed hyper immunity when exposed to the virus and had all kinds of problems . Moderna isn ’ t releasing their studies done on mice . Didn ’ t want to test it on primates for whatever reason . They want humans only,rushed side-effect
3948,1328486731033800705t," ( 11 / 16/2020 ) It ’ s simply a matter of demonic control to take your STUFF through #SocialCreditScores #MandatoryVaccines #Eugenics #VotedForBiden ? Then YOU failed the #IQTest . Minions were asleep during #NineEleven , #Spygate , #GainOfFunction . But we give them #ElectionFraud ? ! #WOW",mandatory political religious
3949,1369796230725988356t, You mean the vaccine that doesn't actually prevent you from getting Covid ? You have a better chance of survival if you get the virus and let your immune system fight it naturally .,ineffective unnecessary
3950,1291110659476918273t,"  From my previous readings of this case : 1 ) The men already infected with C19 and vaccinated regardless . 2 ) US has many biolabs in Ukraine known for experimentation . 3 ) The vax was Moderna , and this experiment bodes ill for a severe reaction when vaxxing prople with previous C19 .",side-effect
3951,1335853488912408576t,Me . Avoiding the covid vaccine . ( Not an anti vaxxer . Just had enough of this covid hysteria . ),none
3952,1288282935657979911t,"Can we please have a factual explanation for why a treatment protocol for Covid 19 using tried & tested drugs will not be used ? Is it because Big Pharma won't get their cut , or because it removes the reason for a global vaccine ?   ",pharma
3953,1377943845128790020t," There is no scientific conclusive evidence that being vaccinated will prevent contagion . At best the evidence is that the vaccine prevents the inoculated from being badly affected were they to get Covid - 19.Thus , why am I being forced to take the vaccine to have a vaccine passort ?",ineffective mandatory
3954,1339023684896518145t,"Okay now they ’ re saying the covid vaccine has unknown fertility impacts , no breastfeeding , and you can ’ t get pregnant for two months . I was all for it but what the fuck ?",side-effect
3955,1365273499355422721t,"The TV News Gods says , No . They say that after being vaccinated with the covid vaccine you can still spread it and you can still catch it .",ineffective
3956,1336804579019812867t,You know where you can stick your vaccination ... And it won't be my fucking arse ! FDA publishes first peer - reviewed report on Pfizer trail as Britain rolls out COVID vaccine - The New Daily ,none
3957,1246347928995794946t,The total no of death in these 6 countries is 44390 which is X6 of number of confirm cases in Africa alone and these white supremacist dumbFucks still want to start testing the covid - 19 vaccines in Africa . AFRICANS ARE NOT LAB RAT #AfricansAreNotLabRats ,rushed
3958,1253453575277219841t,Vaccine are made with adiuvants but also with aborted fetus DNA . Read this book ! ,side-effect
3959,1336672623665754112t,  4 trial volunteers who got #Pfizer's #COVID19 #vaccine developed Bell's palsy - but FDA denies that the temporary facial paralysis was caused by the shot  and FDA Says 2 Participants In #Pfizer #COVID19 #Vaccine Trial Have Died ,side-effect
3960,1326208814354489344t,"  a ) its rushed & untested b ) Vallance was Pfizer director during swine flu hoax c ) Gov had to pay out £ 60m in injury compensation for mostly brain damage injury claims d ) Flu vax only 14 % effective e ) C19 from Mar is over , experts agree it's mutated to multiple less severe strains",ineffective rushed
3961,1320065513003909120t,"  My Governor is making a fortune investing in a certain COVID testing & vaccine pharma ... and watch as he mandates their use . It ’ ll be “ free ” , but entirely government subsidized so he and his pals greatly profit .",political
3962,1364782180866674692t,"   The problem is I don't want to take part in a global experiment with an untested , unnecessary vaccine . People have died and had serious adverse reactions to it . I would rather take my chances with the flu , sorry covid 19",rushed side-effect
3963,1374133692994617344t,"So , how many people on here have NOT been vaccinated yet ? I feel like I'm the only one who has no trace of microchip or anything in me yet .",conspiracy ingredients
3964,1338154610188423171t,#CovidVaccine #sideeffects #billgates #SCAMDEMIC2020 #vaccine #COVIDSecondWave #vaccinesafety #Pfizervaccine #canada This is from the warning packet label that comes with all vaccines they are giving out ... this is what the nurses have to read . ,side-effect
3965,1450280918325739520t,"  A condition of the Pfizer sale , as reported by Clive Palmer an Australian MP , was that before the sale of their vaccine was completed , Pfizer receives full indemnity if anyone is killed or maimed as a result . The govt of the purchasing country would assume full responsibility .",political
3966,1397388443584393216t, “ They will never tell you in 2021 : Chinese vaccine is No . 1 ”,country
3967,1336746832152518656t,There have already been severe allergic reactions to the Pfizer jab . A rushed vaccine is a concern .,rushed side-effect
3968,1396446519037997056t,943 Among 12 - to 17 - Year - Olds Pfizer Vaccine Adverse reactions DO NOT PUT YOUR CHILD AT RISK Demand that Investigation be done in Canada before you get the jab   ,side-effect
3969,1334237067610566658t, How is possible in such short time the vaccine has been approved ? . NOT ENOUGH LONG TERM DATA.MIGHT HARM THE DNA ACCORDING TO GERMANS SCIENTIST.THE GOV & PFIZER SHOULD PROVIDE IN WRITING THAT THE VACCINE IS NOT GOING TO HARM PEOPLE EVER . I WANT TO SEE TH3 DATA OUTCOME,rushed side-effect
3970,1351533333197574148t,A recent peer - reviewed study found that more than 1 in 5 people have died from receiving the Covid - 19 vaccine . Twitter is kicking off ( for 12 hours ) anyone who shares that information . See you tomorrow ...,side-effect
3971,1336497406314225667t, Before taking the Covid vaccine listen to this researcher,none
3972,1354513426199044101t,"My elderly , ill Mother is now refusing to get the vaccine . Her argument is if the government really cared about the elderly , they wouldn ’ t be making it THIS hard for them to receive it . Multiple family members including myself have failed to get her or my Dad on the list .",political
3973,1374457981669048328t, How do you know ? My objection to the vaccine is that it hasn't been around long enough and there's hysteria about it ; also it was developed using cell lines from murdered children .,ingredients side-effect
3974,1355416149085704193t,MOST Political morons should NOT be getting it BEFORE ELDERLY or those with health issues etc . PERIOD ! And the rest of this is just simple brainwashing and Politics Why you're seeing coronavirus vaccine selfies all over Facebook and Twitter  via ,political
3975,1322177315363819521t," I was joking Mr Peng , Ok the true is maybe working there is cool but that doesn ’ t mean the products are good , maybe they need to make again the pool after Moderna make their employees take their vaccine ! Hahahaha !",pharma
3976,1336908158967689216t,Britain says people with ' significant ' allergic reactions should not take Pfizer vaccine - The Washington Post * THIS is why you don ’ t “ warp speed ” vaccinations . 😐 ,rushed side-effect
3977,1302991594723913728t,COVID – What have we learned ? | Dr . Malcolm Kendrick | On the question of rushed vaccines : ‘ No way I am taking an active medication that has not been tested for either safety or efficacy . ‘ Any UK doctors prepared to comment on this article ? #HCQworks ,rushed
3978,1354886863505530880t,The crazy phase of vaccination all rushing out to get a shot that is still in clinical trials and still not 100 % that it will cover possible new strains so in the end how many shots do you people want to take and invade your body with something that doesn ’ t belong there,rushed
3979,1365095527453491201t,"  Madness how easily people have been brainwashed by the scamdemic . If the vaccine these people take and believe in is so good , then whats the issue with people that havent had it , surely they are safe haha",conspiracy side-effect
3980,1365324853742432257t, I'm strongly refusing it . To simply decline the vaccine when the powers that be are aggressively forcing it upon people under threat of unemployment is too polite under the circumstances .,mandatory
3981,1386249474268409856t,"Confidence in Johnson & Johnson vaccine plummets after FDA issues ' pause ' ; more people now see it as unsafe than safe  From April 15 , 2021  : 06pm",ineffective
3982,1440543630742016002t,"17y ♀ ️ #Pfizer #Covidvaccine #Pediatrics #VAERS #VaccineDeaths "" Headache ... was very severe and she saw PCP for it twice ... lasted a week . It then resolved ... she got her second vaccine . "" ",side-effect
3983,1318709321404907521t,"   In Argentina for a couple of years there is no passport , driving license , education or health care without vaccination . This has all been planned for a long time . Evil .",conspiracy mandatory
3984,1341591707171827712t,"So 3150 out 112807 people who rec'd vaccine or 2.8 % were "" incapacitated "" after 1st shot ( i . e . , unable to perform normal daily activities , unable to work , required care from doctor or health care professional ) . How does that compare to COVID death rate of people < 60 yrs old ?",side-effect
3985,1337183965917097984t,"   They tested kids in the trials . My daughter ( she's 16 ) was invited to participate though we declined . A hospital in Cincinnati was testing 12 - year - olds for Pfizer . Regardless , though , you're right . Healthy kids should be low priority .",unnecessary
3986,1334859510293307393t,"So when your 92yr old granny gets the #covid19 vaccine , then dies 18 days later from her heart just stopping from old age ( as example ) , are you going to be happy then since it isn't a #Covid death ? Or do you think the vaccine will bring granny immortality ?",ineffective
3987,1392240846095929350t,"What is really going on ? Ontario pausing use of AstraZeneca COVID - 19 vaccine due to safety , supply concerns ",side-effect
3988,1376638466965045251t,"This vaccine isn ’ t about saving lives it ’ s about these pharmaceutical companies finessing the bag , if the FDA was really concerned then Johnson & Johnson wouldn ’ t be anywhere near this shit after their baby powder has killed millions of women over the years .",ineffective
3989,1339118700276953088t," Yes but is the Oxford vaccine effective . How will I know if it has worked or not . There's a shortage of Pfizer vaccines and problems with logistics and the Moderna vaccine won't be rolled out till March , in very small quantities . Safety is not the only issue .",ineffective
3990,1366047421508112385t," I do NOT have any rosy outlook on the virus , and I loathe Biden . I just think that if most people are vaccinated by spring 2022 , he is going to get deeply unearned credit for "" defeating COVID "" , a thing he did not do , as people will largely not know any better . PR and all .",political
3991,1365026236414713862t,Imagine being fine for over a year and then erupting into celebration for getting an appointment to get an experimental vaccine that no one on earth knows what will happen because of said shot in the future ... #ThisIsFB,rushed
3992,1374445381228982291t," It's funny ; the side effects ( > 50 % ) from the "" vaccine "" are the same as SARS - COV 2 symptoms so instead of having a fever or fatigue from the virus , you get it from an experimental drug , which has no long term data on safety . Great . ",rushed side-effect
3993,1363903657335533571t,"   cant you read it was tested on people of all different races , ages , nationalities but you know when they get covid it will be the governments fault , or the police or anyone else apart from themselves for not taking the vaccine and people like you full the fire",none
3994,1376930663274840076t,  That isn't how vaccines work . Maybe you missed your stupid vaccine .,ineffective
3995,1366487902818082822t,"20 - 30 year olds , who would never think twice about getting a flu jab , are about to rush to get a covid vaccine , at the behest of the government , so they can get a week abroad and tell you how good it is to be ‘ free ’ .",none
3996,1293441320112062466t,  Explain to me how the moderna vaccine which transiently produces non infectious vira particles is a ) genetic modification and b ) Going to do anything other than make you immune to SARS - Cov - 2 ? The main problem you should be concerned about is how long will it offer protection .,ineffective side-effect
3997,1382968562172710912t,"Was the UK's MHRA politically hobbled , unable to criticise the "" Oxford Vaccine "" ' s blood clot risk ? ",side-effect
3998,1323249806094049282t," Please beware of the Moderna vaccine which the US Gov't in cahoots with Dr Bill Gates are trying to put on the American people , especially the luciferous ! ! !",pharma political
3999,1355197702309605377t,mRNA is trending as blue checks spout off the wonders of it and how it is the greatest modern invention ... I ’ m sure the thousands of families whose children ’ s lives that were either destroyed or ended by the Gardasil HPV mRNA vaccine so agree with you ! !,side-effect
4000,1326711530876936192t,"   Then why did Pfizer put together an accelerated protocol and repeatedly state that they'd be able to announce something on efficacy in late October , until crumbling at the last moment ? My guess is their uncertainty was whether the vaccine was merely a hit or a homer .",ineffective rushed
4001,1285285215598936071t,       Please sir can you monitor my every move and take away the tiny shred of privacy and dignity that remains ? To protect me from a mild cold . Thank you sir ! !,conspiracy
4002,1362957293692874752t,What the hell ... DAMN YOU COVID ☠ ️ ☠ ️ #COVIDVaccine Whistleblower : 8 of 31 Residents Dead in German Nursing Home After Being Forcibly Injected with Pfizer COVID Shots Against Their Will  via ,side-effect
4003,1335220346639814656t,"   Why are you thanking us ? For the fact you ’ ve ruined our lives , ruined businesses , lockdowned this country for no good reason whatsoever , or for the normal flu virus . If you deny that where did flu go to this year and the figures ? 💉 for what exactly ? Make you all more money .",pharma
4004,1336029832002613253t," This inspires confidence ? COVID vaccine : Pfizer given protection from legal action , hope  Health Canada acts differently , are hospitals ready for pandemic of side effects ?      #Genocide ",side-effect
4005,1334226160591515655t,"I love how they have to specify this because Pfizer are known for cutting corners that resulted in numerous lawsuits , illegal testing on more than 200 Nigerian kids that led to the death of 11 and left many more disabled ... 👀",pharma
4006,1419967877197803520t,"Pfizer is known to be in the business of making things swell . As you know , Viagra is their biggest product . So , if your arm swells after the Pfizer vaccine don ’ t be scared . You will be fine .",side-effect
4007,1374110099015274503t, I plan on never being vaccinated for anything EVER !,none
4008,1375773944767188994t,  In fact you may be well aware of the fact looking at you are from Makueni and it ’ s actually so many doctors of Taita Taveta who have refused Oxford AZ . If we take AZ we are locked to that vaccine and we can ’ t risk that knowing it doesn ’ t work and something better is on its way,ineffective
4009,1398026157648318466t,A coroner will consider whether “ complications ” caused by the AstraZeneca vaccine were a factor in the death of 44 - year - old Lisa Shaw . ,side-effect
4010,1339686036230823937t,    300k + dead from covid = no biggie 99.9999 % chance to live anyway 4 with serious side effects from vaccine = NOT PUTTING POISON IN MY BODY I'M NO SHEEP,side-effect
4011,1278025193928232964t,"  I wouldn't be so blase about that , the way  is going every will be forced to have a mandatory vaccine or your be told you wont be allowed to to work and guaranteed you wont have any benefits either . Time will tell !",mandatory
4012,1262510787756580865t,Thank you . Moderna has no record of completed trials nor of FDA products released to the market . Aren't we flying blind here ?,rushed
4013,1388289624221655040t,UCSF treats man who developed rare blood clot after Johnson and Johnson vaccine ,side-effect
4014,1321063175123554304t,   When were slaves wearing masks ? 🤔 the chances of creating a vaccine is very small as there ’ s not been one created for any coronavirus ! And since this is affecting majority of the world do you believe all the govts are agreeing on this strategy when they all can ’ t agree normally ?,ineffective
4015,1329181951840882688t,"Media Hypes Moderna ’ s COVID Vaccine , Downplays Risks • Children's Health Defense Media mostly silent on safety concerns and lack of transparency surrounding Moderna ’ s experimental COVID vaccine , while stakeholders get richer . ",pharma rushed side-effect
4016,1365229704807129088t," As the vaccine is currently in the experimental phase and not approved for human use I would expect CareUK to be fully liable for any issue caused by the vaccination on their staff . You force human trials , you are liable for compensation . #COVID19Vaccine",rushed
4017,1408107473840574471t,Singapore experience shows fully vaccinated can infect others . Israel data shows fully vaccinated can go to hospital with covid ( 40 % - 50 % of current covid hospitalizations are fully vaxxed w / Pfizer . ) This is criminally negligent advice from  .,ineffective
4018,1353470856333127680t,TGA approves Pfizer vaccine for Australia . What a farce . We all know this is a rubberstamp by TGA . ,pharma
4019,1355336421989634049t,  Except multiple sources have said that the vaccine never went through the full testing procedure because the FDA was under pressure and rushed it out ahead of schedule .,rushed
4020,1375846822917328896t,"Is pfizer really testing their vaccine on infants ? 🤔 As a parent , I would never allow that . 😣",rushed
4021,1371631074607034369t,"At least seven European countries have now paused AstraZeneca ’ s COVID - 19 vaccine following several reports of blood clots in the brains of people who had been vaccinated , though health authorities continue to have no evidence the vaccine was responsible . ",side-effect
4022,1375852648436543490t,""" vaccine / virus "" shit that they have going on . My entire life , we've had a flag flying . It still flies today . It always will as long as I'm alive . I served in the Army as well . I took that oath in 1987 . It's in my heart and in my soul . I am willing to die for our freedom . Are you ?",none
4023,1363966738774319106t,So true . We are now run by 3 non elected medical dictators with their fingers all jammed in the vaccine pies .,pharma
4024,1371488017567858691t," To get the vaccine that doesn't actually prevent you from getting Covid . No thanks , but please everyone else get vaccinated so we can stop wearing masks !",ineffective
4025,1406739049411403781t,"350 + doctors & HC workers hit w / Covid - 19 in Indonesia , majority were 💉 w / Sinovac . Costa Rica , dealing w / severe Covid - 19 outbreak , rejected delivery of Sinovac 💉 due to efficacy concerns . Despite 💉 60 + % of citizens w / at least one shot , Uruguay , has 1 of highest Covid - 19 death rates .",ineffective side-effect
4026,1342720549622050816t,"Dr . Hossein Sadrzadeh said he had a severe reaction almost immediately after being vaccinated , feeling dizzy and with a racing heart , the NYT reported #modernavaccine ",side-effect
4027,1372956486696062984t,AstraZeneca off the hook : Autopsy ‘ conclusive ’ death of Spanish teacher was not linked to Covid - 19 vaccine — RT World News  Then why is Sweden adamant that the vaccine is still too dangerous to use ?,side-effect
4028,1337401646607896576t," When 2 ppl had allergic reactions to Pfizer vaccine on 1ST DAY ! it doesn't bode well . Now we also discover 10 people died in trials , they had to be fit & healthy to participate ! Frightening ! Now US has made it mandatory for all it's citizens to have vaccine . Population culling ?",mandatory side-effect
4029,1376390010291769347t,"Dr Fauci is now saying that children , who have basically zero risk from this virus , cannot play together without masks until they're vaccinated . I still can't believe people believe this fraud ",mandatory unnecessary
4030,1273765497364901888t, Funny how they were testing covid vaccines on 16 to 18 yearolds when most deaths were in 50 to 90 range hmmmmm,side-effect
4031,1431752756964954116t,"16y ♂ ️ #Pfizer #Covidvaccine #POTS #pediatrics #VAERS "" I am a physician . My [ son ] developed POTS syndrome after the second dose . He was completely healthy before this ... a competitive tennis player . "" ",side-effect
4032,1428178033093996549t,"“ When the vaccines first came out , they were good for life . Then they were good for a year or two . I could see the writing on the wall . I could see dollar signs in the eyes of that guy who runs Pfizer ! The guy who announced , day after the election , that he had the vaccine . ” DJT",ineffective pharma
4033,1246799499281879041t," He just said that he'd give two vaccines to all the 3rd world countries . If it doesn't have anything to do with COVid - 19 , that's okay , he'll lose the money . Hey .  , you deduct this from your taxes , well you don't pay any , and we must pay your deduction and your share !",pharma
4034,1249423164158943237t,Dr . Anthony Fauci Has Subverted The Trump Administration To Carry Out Bill Gates ‘ Global Vaccine Action Plan ’ With Mandatory COVID - 19 Vaccinations ,mandatory
4035,1312860358378389508t," I must admit I was sceptical , just watched the full video and you can still shove your vaccine up your a # # . I do not know anyone that knows anyone who has been sick with covid 19 .",unnecessary
4036,1305849070456655872t,#MAGA2020 #Trump #Trump2020 #Republicans I really like Trump and hope he gets reelected . But in this case he is wrong ! Not even the Chinese have an isolate of the Corona virus yet ! So how do they plan to produce a vaccine ? And pls inject the Dems first ! ,political
4037,1412141571236106241t,AstraZeneca vaccine #AstraZenaca 04 / 01/21 - 23 / 06/21 Nervous system disorders 163821 - 165 fatal ,side-effect
4038,1400180424572248066t,Pfizer vaccine probably linked with heart inflammation cases among young men : Israel ,side-effect
4039,1318105640066318336t,We don't need a vaccine we need to treat this Virus like many others out there that are a LOT MORE infectious to a LOT MORE people than Covid ever was and LIVE WITH IT This isn't living it's treading water til the economy is Destroyed totally ,unnecessary
4040,1322467326990700545t," But they now give the flu nasal vaccination ( live virus ) to kids to create herd immunity because the elderly won't take their flu vaccs . I'm not a believer in sacrificing the young to save the old , shielding should be for the elderly and vulnerable only and leave others free .",mandatory
4041,1316722815844913153t,"    Influenza vaccines barely scrapes past 40 % in effectiveness , debate about cancer ! There ’ s been a million missed screenings for breast cancer alone . You are our of your mind . The damage and loss of life because of covid restrictions will be immensely greater than covid deaths",mandatory
4042,1375471842283061250t,"   Its bizarre that people so quickly dismiss adverse reactions to vaccination , even when they occur right away . The same people would immediately accept the cause of a food allergy , for instance . How can you say that "" in the vast majority of cases "" they won't be due to the vaccine ?",side-effect
4043,1293165215048237056t,there ’ s no way in hell im getting a russian vaccine,country
4044,1341314899671072768t,  Pfizer et tu ? This is why I'm sceptical about vaccines for covid - 19 being rolled out so quickly when they don't have one for Sars or Mers yet,rushed
4045,1398125456247996418t,"“ "" Lisa developed severe headaches a week after receiving her AstraZeneca vaccine and fell seriously ill a few days later , ” the family said in a statement . “ She was treated by the Royal Victoria Infirmary ’ s intensive care team for blood clots and bleed ... "" "" ",side-effect
4046,1363948891205427213t,People seeing the Vaccination ' game Changer ' was just another load of Government bullshit nothing has changed so what's the real point of the vaccinations ? ?  via ,political
4047,1329051726142263297t,"The way  on   ) stressed , with barely contained incredulity , that the drugs corp has tested over 40 , 000 people with its trial vaccine . Safe ? On their say - so ? - >  #vaccinefact",rushed
4048,1375367531062562818t,   Easy to say when you ’ ve had the vaccine not so easy when you haven ’ t as someone who hasn ’ t and would like to see what happens to the lab rats before doing so or more importantly simply doesn ’ t need it or want it the fear of vaccine passports for normal life is very real,mandatory
4049,1269861638229962760t,"  Its a logical fallacy choosing between big pharma or their drugs , since Pfizer & 3 others blackmailed the govt into signing the NCVIA in 86 ? No recourse for vaccine harms to protect 300 million people from a rushed , experimental , previously failed mRNA vax is scarier than Covid .",pharma rushed
4050,1332452175008567297t,"  Mr . Goenka , You owe the full truth to the people of our country . Scroll up from ➡ ️  Read what the Astra Zeneca Exec Dir said on exemption from liabilities should serious side effects appear 4 years after taking the vaccine ⤵ ️  🙏",side-effect
4051,1341040638184308737t, Appreciate the response . I am suspect of the vaccine and by extension those who push it . # 1 Companies such as Pfizer & Maderna have a track record of deceptive practices . There was a major lawsuit where Pfizer paid off doctors to lie about their drugs . They were sued for Billions,pharma
4052,1395248541287784453t,"This is me . I want to contribute to the vaccination program , but I am refusing my 2nd dose of Astrazeneca as I don't like its safety profile . ",side-effect
4053,1349408534946050055t,CDC and Pfizer are investigating death of ' very healthy ' Miami obstetrician 16 days after he received the vaccine and suffered a brain hemorrhage via  ,side-effect
4054,1328108554155339778t,  [ EARLY WARNING ] 11 / 15/2020 within 60 days or less Globalist shill Governor Sununu will claim massive spike / outbreak in Covid - 19 and issue additional Lockdown 2.0 and other illegal following orders making you beg for toxic Moderna Bill Gates Lonza vaccine not Potus recommended,political side-effect
4055,1293122773984915456t," They think they're the best , russian out a vaccine without adequate testing . So be it ... I mean soviet ... no wait .",rushed
4056,1336269351499014144t,   I don't think it's about the vaccine going wrong . The real issue is that it's not sterilising . At some stage we will be faced with the question whether it's enough just to protect the vulnerable for a limited period . Also the oxford vaccine is not that good . 60 % effective .,ineffective
4057,1322648033700577281t," Right so whats the plan ? the death rate is as low as the flu , the virus wont go away by itself , a vaccine wont do much as you are only immune for around 3 months , a lockdown will result in more deaths than covid so whats your plan ?",ineffective
4058,1363027539774627840t,"~ #The #Corona #Fake ... There Are Fake Tests , There Are Fake Masks , There Are Fake Numbers , There Are Fake Statistics , There Are Fake Scientific Thoughts , There Are Fake Vaccine Serums & There Is Finally A Fake Corona Virus . So , Believe What You Want , I Do Not Believe In You ~",conspiracy
4059,1429480946093289473t, Vaccine doesn't prevent infection or transmission . R u salesman for pfizer ? How much u got as bribes n commission ?,side-effect
4060,1350190945057333248t,"Just read a report in the DE stating that in Norway 23 elderly people died within days of having the Pfizer Covid - 19 vaccine , 13 of the deaths are said to be directly related to "" side effects "" , all were nursing home patients and at least 80 years old . ",side-effect
4061,1393844934306844674t,"A 69 - year - old woman with arterial hypertension received a first dose of Oxford – AstraZeneca vaccine . Eleven days after the vaccination , the patient developed headache associated with behavioral symptoms . At day 13 , her daughter found her unconscious . ",side-effect
4062,1332730337600933888t,"   Agree I think the viral vectors vaccines are not working with Covid , JNJ had too an adverse effect dangerous that we never knew what was about it , this pharma hide everything about that case and they have the same kind of vax that AZN !",ineffective pharma
4063,1315806454926905344t,  They should open an investigation on  as Fauci used tax payer money $ 500 million to get a patent 51 % ownership under HIS personal name for Covid 19 vaccine ! His pushing moderna should be illegal how many others does he hold ? 40yrs as NIH working on AIDs really ? No cure ? Why ?,pharma
4064,1363848140651188225t,   If that's the case then the vaccine needs amended ( quick fix ) as opposed to the vaccine needing created ( long term fix ) . It happens to the flu every year ! Except flu vaccine has only 50 % efficacy & everyone is ok with that . Covid - 19 vaccine has 85 % - 90 % . Freedom pending ! ! ! Brill 👏,ineffective
4065,1261615536321908737t,"From Rip Holmes : Why I believe forced Covid 19 "" vaccines "" will end humanity as we know it , ...",mandatory
4066,1325980906390220808t,   No vaccine has ever been 90 % effective and no vaccine has ever been safe .,ineffective side-effect
4067,1350143322283667457t,"  This is the #vaccine where numerous people in Germany died after receiving it . BUT the deaths were from other "" comorbidities "" though so don't worry . Oh , and #Covid deaths ? None of those have anything to do with comorbidities - those are all directly from Covid . AWAKE YET ?",side-effect
4068,1287950674819289089t,"  Then why do we need a vaccine for the Chinese Virus if Hydroxychloroquine works , Mr . President ? 🤔",unnecessary
