,ID,text,labels
9455,1338893151877165057t,   Up to them and many of those have been used long term . I'm not anti vaccine as have had many of those mentioned . But wouldn't want this one - the main reason is that covid isn't significant enough for the risk . I'd much prefer covid .,side-effect unnecessary
4859,1374388497922990084t, And there you go ... it will only infect the unvaccinated ... even though the ‘ vaccine ’ doesn ’ t stop you from getting it ... Mmmmm sounds a bit ‘ Nazi ’ to me,ineffective
312,1405532452878110724t," Pfizer and their long history of drugs that don't work is the most relevant matter . 3 years ago u would have agreed , but along comes covid and yall suddenly get dumb as fuck and believe everything big pharma tells you .",pharma
7394,1317485691429900295t," First ... destroy the economies of the West , pretending that the lockdowns etc . are for the Corona virus . Then , install a Police State regime called ' the Great Reset ' from the economic ruins . And inject everyone with the sinister ' vaccine ' - for a virus killing almost no one .",conspiracy unnecessary
6610,1353533607189602304t, This is so that Pfizer can sell them a ‘ new improved vaccine ’ in six months or a year ’ s time . A captive herd of pincushion customers and a bottomless govt . money pit .,rushed
6627,1377092919413374977t,Stop calling people stupid for not wanting to take the vaccine . Second dumbest shit I've seen on here today,none
9527,1300068437788631041t,FDA commissioner says he's willing to fast - track #coronavirus #vaccine . Anything less than a six month phase 3 trial is pure politics . May as well roll up your sleeve and play Russian roulette . The potential to damage all vaccine reputation . #JunkScience ,political rushed
6064,1338591174010019842t,     That ’ s highly irresponsible of you to say this . The info from Pfizer clearly states that pregnant women and those trying to get pregnant should not take the vaccine .,side-effect
5428,1261165623880474624t," No , Bill Gates and wife just recently bought the patent to the Corona virus by purchasing the company who was doing all the testing back in 2006 on it in the EU . Now they own it all . Bill Gates is BIG on both vaccines AND population thinning and one world order . Plus he's has AI",conspiracy pharma
6263,1376101954561130497t,"* Norwegian experts say deadly blood clots were caused by the AstraZeneca covid vaccine “ Our theory that this is a powerful immune response most likely triggered by the vaccine , has been confirmed ” , says professor and chief physician Pål Andre Holme",side-effect
6018,1392867982301286400t,"Nearly 1000 people died of #covid in #Nepal in the past 10 days . Note no authority asked this simple question of the families of the dead : "" Was your loved one vaccinated ? "" I suspect infections and deaths soaring amongst both Astrazeneca and Chinese vax vaccinated .",side-effect
8666,1328799785911005185t,   Why would you want injected with something never trialled against an inert placebo for safety ? ( Applies to all vaccines ),rushed
5915,1318386257345548290t,  Wait until they try to push the gene altering v  from ModeRNA . The truth is right there in the name . I am a bit perturbed that the president is fast tracking this thing .,conspiracy rushed
5315,1255627913904472076t,The thought of a Chinese vaccine for SARS - CoV - 2 makes me sick . I will wait for a US vaccine if I can . They shouldn ’ t be rewarded if they happen to be first to market . Theirs probably wouldn ’ t work anyway .,side-effect
2301,1255991567384342529t,        The flu vaccines only fight one or two strains a year . Most don ’ t even get the vaccine . I haven ’ t in years . The past couple years have actually had an alarming number of flu deaths .,ineffective side-effect
6931,1326549273740075010t,""" Yesterday I was criticizing an idiotic journalist on the media who was saying that the Pfizer vaccine was a sure thing because Pfizer was a serious company 😂 . People don't understand that Big Pharma is playing the stock market ! The CEo of Pfizer just sold 62 % of his stock ! 🤣 🤣",pharma
1440,1353363393927905280t,' Vaccinating ' children ( who have a 0.0002 % risk from covid exposure & will be overwhelmingly asymptomatic ) is more about profits than health . Get the vulnerable & high risk ' vaccinated ' ( 2 doses ) . The long term effects of lockdowns will be far more devastating than #Covid19 .,pharma unnecessary
5572,1361368042832289794t,   Newsflash no vaccine is safe . You people are quick to spout out that covid has a 99 % ' survive ' rate yet forego saying the same for people who have vaccines .,side-effect unnecessary
9717,1344402693977202689t,        Let's also tell them the vaccine dosage is based on theory rather than scientific proof . I hope it works though . ,ineffective
7205,1293282044080820224t," Russian vaccine has vodka in it . Lol No thanks , take years to properly test and develop a vaccine .",country rushed
275,1231667933413167104t,Leaked documents show that GSK ’ s 6 - in - 1 “ Infanrix Hexa ” vaccine KILLED 36 infants ,side-effect
8132,1339419414706278400t, If Pfizer stands firm on their vaccines why do they need indemnity ? ? ?,pharma
1897,1263139910376194050t," Corona and influenza viruses generally have a 2 year run , then they herd immunity burns it out or it mutates . If flu vaccines worked , then per capita deaths would decline . Instead we see the opposite , per capita deaths have INCREASED as flu shot uptake has increased",side-effect unnecessary
3708,1271919747039289351t,   I get vaccinated against influenza every year . I am going to run my own tests on this vaccination . I will wait until I see what happens to those that accept the vaccination !,none
8097,1337385776422801410t,"Pfizer is working with the government to get the vaccine out fast ... so in their minds , they have a legitimate reason to not give stimulus checks with the next bill . The game is fucked up ladies and gentlemen . #the224podcast",rushed
8466,1371104520592310281t,"Garbage vac must bee ban . it is blood clot in Denmark 3 ppl , in Austria 1 ppl . in Irish too . not effective with south Africa covid ban . rish Mirror : Use of AstraZeneca vaccine suspended in Ireland after new blood clotting reports .  via ",side-effect
7035,1294858017347735554t,  And the other option is ? The vaccine should give you antibodies for a couple of months . During that time if you are healthy and lget covid you will creat tcells that may last 3 decades . Tell me your plan,ineffective
7224,1339287647529865220t,ABIM wants to use me to partake in a coordinated campaign & use social media to make you feel comfortable about getting the COVID vaccine ... I understand their intentions ... I'd prefer to share the risks / benefits and have my patients make their own BEST choices ,side-effect
8867,1288916965759881216t," Ok , yeah , this passage takes it beyond the personal risk category ... > a dangerous side effect , called enhancement , in which a vaccine can actually worsen the disease",side-effect
4312,1374031096745234435t,Boris Johnson warns Brits a third wave of Covid in Europe will ‘ wash up on our shores ’  BUT SURELY YOUR CURE ALL VACCINE IS MEANT TO STOP IT  ? THEN WHY ARE PEOPLE BEING PUT UNDER PRESSURE TO HAVE IT ?,mandatory
7238,1363974299053420545t,What will they say when the numbers go back up * after * the #vaccine has been rolled out and vax'd people can still catch / pass it on ?,ineffective
9154,1343353393599963139t,  A doctor nearly died in the USA a few days ago after taking the Moderna COVID - 19 vaccine ! Anyone with an allergy should refrain from taking these vaccines !,side-effect
2528,1353469093156769793t,In the case being that both the vaccine and the virus are both majority - very well unknown . Only means I will not receive until I know it could work long term rather than risking myself getting the vaccine for the matter of a few months . 🙃,ineffective
8883,1354585067058814978t,"A health care worker has died at UC Irvine Medical Center after receiving his second dose of Pfizer's coronavirus vaccine , the Orange County Register reported Tuesday .  ",side-effect
616,1336192758537543681t,"    Yes no one is forcing . But India is tet to order Pfizer doses . Now everyone wants it and the government is saying "" Shut up and take this 60 % effective vaccine """,ineffective mandatory
4834,1365431534568759303t,"  Efficacy at preventing death or serious illness is one thing , but if a vaccine is less than 75 % effective vs TRANSMISSION , then herd immunity is unachievable . And moreover , EVERY SINGLE PERSON vaccinated with such an ineffective vaccine is a liability from getting herd immunity .",ineffective side-effect
9671,1351221235468918784t,  Is it ethical to use the vaccine in the elderly group without clinical trial evidence . NO . Then why are we using Oxford vaccine in the elderly people ? In fact most countries are vaccinating them first.Does Oxford vaccine phase 3 has sufficient elderly individuals in the trial ? ,rushed
7409,1289102020918599682t,"    So if flu with a vaccine kills more people than Covid without a vaccine , why have you completely changed your life for Covid ? Or do you wear masks , socially distance , not see family etc every flu season ?",side-effect
8059,1376509348004962308t,  If anything's embarrassing it's a willingness to degrade oneself by wearing muzzles and being vaccine guinea pigs . We'll see which faction survives the next 5 - 10 years . Folks who mindlessly obey will opt - out of the gene pool .,rushed
242,1334919111449710594t,Anyone out there still believing shit will go back to normal after a vaccine ? Get your head checked . #Pfizer #scandemic #WhyAreTheyDoingThis #fuckoffboris #fuckboris,ineffective
5261,1347533073995292674t, WHO now says that the second dose of Pfizer vaccine can be administered up to six weeks after the first dose . I ’ m sure this wasn ’ t studied . I don ’ t agree with it . Do you ? Wondering if this is because there isn ’ t enough vaccine in the pipeline ?,rushed
6829,1343512214070812672t,"  .. and the Pfizer „ vaccine „ does not prevent transmission , or becoming infected ... just lessons the severity of symptoms - - 👇",ineffective
934,1336676489916542977t,"At least now I can just say I have allergy problems and can get out of taking any soon to be mandated vaccines , whether it's Pfizer's COVID - 19 vaccine or anybody else's . ( I don't expect that to actually work we care about compliance , not health and safety . )",mandatory
5753,1333465797730201602t,SAY NO to   !,none
2237,1330284349611237383t,Let the mass defiance begin this has nothing to do with covid and all to do with money and forcing a vaccine on the population this corruption of our democracy must end ,political
9247,1338893876296343553t,    No thanks politicians first give mine to Democrats,political
7830,1378066045429239814t,Seven UK recipients of Oxford jab reported dead after clotting | Vaccines and immunisation | The Guardian Still so called ‘ Experts ’ say numbers of rare blood clots remain low and benefits of Covid vaccine far outweigh risks ,side-effect
5981,1412087800929816578t,"   About half of the people in Israel . If half of the people getting infected are vaccinated , it means that the vaccine is not doing much , if anything , to prevent infection . Turns out that Israel is discovering that Pfizer is about 65 % effective against Delta , down from 90 % - Wuhan .",ineffective
2379,1340490218479214595t,Why would those who get COVID vaccines care if I DON'T ? I'm finding this entire VACCINE thing very puzzling . Even if you get the vaccine you have to WEAR A MASK ? WHY ? Even if you get VACCINE you have to socially distance ? WHY ? Open up the USA !,ineffective
2739,1283547031437541376t," Um , I ’ ll keep my RNA unadulterated , thank you very much .",side-effect
4153,1344022679989477376t, Hey Russ the neurological damage is being done by the vaccine . Bells palsy for one not to mention the People having severe allergic reactions . Pfizer released one of the people had an allergy to eggs but there are no egg products in the vaccine ... what causes these reactions ?,side-effect
4853,1402875608397275142t,"1 . latest mention of a vaccine that has KILLED a MUCH LARGER proportion of hong kong's population ( June 10 , 2021 ; 12 : 50 HKT ) #SINOVAC #CARRIELAM #FAIL",side-effect
3895,1421753444738781186t,... also concerned about an upcoming 🇻 🇳 alum - adjuvanted whole - inactivated virion vaccine . Covaxin should be OK as they use a better adjuvant . Although it can't be 💯 ruled out I think this is very low risk for mRNA / vector . We would have seen it by now . The best recent paper ...,ingredients
3460,1419984353350889475t,"Its time for the  to stop using this as a common vaccine for the 3rd world . If they don't , they are putting the lives of the poor at risk . Antibodies from Sinovac's COVID - 19 shot fade after about 6 months , booster helps - study  via ",ineffective
4276,1371346782676918272t,It's Time For Survival Of Humanity . UNO Must Ensure Not To Convert People Into Guinea Pig In Testing Laboratory . Lakhs Of People Died Without Medicine Ensure No More Death With Vaccine . BBC News - Covid - 19 : Netherlands suspend use of AstraZeneca vaccine ,political side-effect
4879,1341522367349059584t, Why do you need to get vaccinated ahead of my grandparents who are in their 70s and 80s . AOC = idiot,none
5720,1340935441265115136t," Never take the toxic vaccine . This is a scam . This a * sshole mayor is a deceiver . Corona flu has a 99.98 % global recovery and mortality is no greater than the flu . Be free , spread and mix .",side-effect unnecessary
7286,1352935785973096448t,"     You should be more worried about injecting people with an experimental mRNA jab , it ’ s not a vaccine , a vaccine stops transmission , this jab doesn ’ t , meanwhile in Helsinki ... ",rushed
9197,1298668727249100802t,"     I mean , based on the current number infected , with a 99.98 % survival rate , one could theoretically extrapolate that 7 billion infected could have the same survival rate . But hey , you do you man . take 90 % of that who theoretically vaccinated , that ’ s 700M that know the risks of not",unnecessary
5613,1369015215908610051t, I heard the second dose hits harder for people who had COVID . Did you have it ? I ’ m nervous about getting my vaccine ! !,side-effect
3775,1334963333590487042t, report from RT . Pfizer not sure if vaccine can stop transmission . Looks like these vaccines are too good to be true . Approving these vaccines in most countries are putting people at risk .,ineffective
5586,1298009866649444355t,"  He says CO2 must go to zero . And there are 4 factors to do that , according to Bill . And 1 factor is people and then he says you can lower that factor by maybe 10 - 15 % through vaccination . Conclusion , his aim is lowering the population to get his zero CO2 goal .",conspiracy
7677,1343101821355778049t,"what is known , not known about COVIID 19 vacciness : 4 Pfizer vaccinne trial recipients contracted Bell ’ s Palsy , the long term adverse reactions were only tracked for EIGHT WEEKS ! ! 8 weeks ! ! ",side-effect
7253,1342000302128553986t, Look at all the sheep here . Go on ask the Moderna reps if they can cure HIV ’ s RNA spike protein mutations . F ’ cks sake ... ,side-effect
3299,1337122024582500353t,My Take On The new vaccines ? 1 . I don't trust pharmaceutical companies 2 . Only 61 % of public will get vaccinated 3 . Problems with people with allergies 4 . They're not free 5 . No data on longevity 6 . Side effects ? 7 . Children under 16 were not tested in the Pfizer trial ,pharma rushed side-effect
6668,1376857462419070983t,"  Why are people walking around in a 91 degree in Phoenix , AZ with a mask on after receiving a vaccine shots ? Because they're brainwash .",ineffective
9436,1377610039939194882t," Disagree . Unlike the Smallpox vaccine , the various COVID - 19 vaccines have NOT been found to stop the spread of COVID - 19 . Does anyone remember the Swine Flu vaccine debacle of 1976 ?",ineffective
4627,1354637945966268418t,"#VAERS 913733 #Covidvaccine #modernavaccine "" My grandmother died a few hours after receiving the moderna covid vaccine booster 1 . While I don ? t expect that the events are related , the treating hospital did not acknowledge this and I wanted to be sure a report was made . """,side-effect
4137,1333085905444364290t,CDC panel plans meeting to discuss COVID - 19 vaccine distribution  Doubt there will be any problem with supply as demand has dropped through the basement . Public aware of Vaccine Safety Fraud and won't risk health for 99.9 % recovery,ineffective
6850,1365288974462423043t," This is a very good thread , thank you . Another ' theory ' that I'm seeing a bit of , is that the mRNA vaccine can be incorporated into the host DNA via a reverse transcriptase / integrase combo , from endogenous retrovirus elements . Which strikes me as very , very , very unlikely !",ineffective
9132,1365410896651186177t,  The Astra Zeneca vaccine is only 62 % effective and has not been shown to work in those over 65 . No thanks .,ineffective
8224,988297464401641472t,    Vaccinations are not foolproof & not all the diseases have a cure like black TB very common and other parasitic diseases that have no cure or vaccine !,ineffective
8514,1335222839201460224t,If you must take the vaccine don ’ t take the Moderna one ! Bill Gates is evil !,pharma
4339,1353713299074863111t, 23 Norwegians died aft vaccinated from Pfizer's,side-effect
7436,1374307052567269378t," According to Guido , 76 % of care workers & 90 % of residents have been vaccinated . In other words , herd immunity has been achieved overall for that environment . Compulsory vaccination for one sector will drift to national compulsion . This is drip - fed coercive control .",mandatory
8011,1255463589638529025t, why have you taken our human rights away ? the laws you passed on the 27th April 2020 about the refusal of the COVID 19 vaccine says we can be forcibly removed from our home and sent to a hospital or other suitable establishments and the contents of our home seized,mandatory
2600,1328723763869880321t," Omfg , y'all are really clueless ... the democrats want new world order . Forcing covid vaccines onto people they are claiming are getting the sickest . And that is black and Indian communities . Are y'all asleep ? ? Wake tf up .",mandatory
9780,1344776930441261063t,Pfizer themselves say there is no evidence the vaccine will work with delay for second dose over 3 weeks . This is more criminal madness,ineffective
1416,1350141779018997760t,   Do you want a step by step process of how a vaccine is produced ? You know I ’ m a cab driver same as you don ’ t you ... difference is im going to pretend im some oxford scholar on here for likes . It is what it is as you ’ ve said you ’ re taking the vaccine so you must feel it ’ s safe,ineffective
7462,1329705421251112960t,I never thought that I will be same as others - When MILLIONS of ppl were attending rallies in Bihar .. then no corona was there but now as mafia is desperate for vaccine sale .. again terrorising ppl by a fake dear about corona    ,pharma unnecessary
4060,1350190945057333248t,"Just read a report in the DE stating that in Norway 23 elderly people died within days of having the Pfizer Covid - 19 vaccine , 13 of the deaths are said to be directly related to "" side effects "" , all were nursing home patients and at least 80 years old . ",side-effect
7843,1374284879563784198t,"  you ’ re on a very , very slippery slope with coercing vaccination . I ’ d rather be in Russia 🇷 🇺 and that ’ s saying something . 😡 😡 😡",mandatory
8114,1405309805863051264t," There are only 2 surprising things here ... firstly that this mRNA vaccine is any different to the other 2 already licensed , & second that the other 2 supposedly perform twice as well ... I suspect if they were fully trialled again they'd get similar results to Curevac .",rushed
7577,1337744493265760256t,  COVID can also fuck up your health long term even if you ’ re young . And that ’ s proven . The vaccine long terms are unknown / unlikely because it ’ s essentially the same as all other vaccines .,ineffective
4511,1334441368563970049t,"    Tell us Matt , you told us all you ’ r bodies own defences don ’ t store white blood cells for more than a few months , but your Vaccine stays around for years ? 🤔 You ’ re telling fibs again you naughty boy ! The Vaccine is a way back to normal life oh erm yeah ! No it isnt ? 🤔 ",ineffective
7250,1336622477712236544t,    However .. Pfizer are still indemnified from any adverse consequences .. There is no positive spin that you can put on this . ,side-effect
6091,1361490224820350977t,"  None have died from Covid either ! How long to create a polio vaccine ? or tuberculosis ? Does Covid vaccine stop you from getting it .. No , does it stop you transmitting it .. No , does it protect from new strains ... No . Can it be given to pregnant or planning to ... No . Is it safe .. No",ineffective side-effect
9565,1426214488961921038t, #ISRAEL #DELTA #3rdJAB #PFIZER Despite 3rd Jabs now in Israel ... deaths up and cases up ! #DELTA has escaped the vaccines now the 3rd jab .,side-effect
8640,1343423791284723712t, My spouse was forced to have that anthrax vaccine . We're well informed and a hard no on first gen covid vax .,rushed
9634,1301956069074391040t,""" Novavax expects to finalize an agreement that would begin supplying the doses to Canada as early as the second quarter of 2021 "" I've decided i'm not using any vaccine unless Canada is using it #FuckTrumpWarpSpeed",rushed
384,1345672340462559232t,Parents should ignore Johnson and keep their children at home . Clinicians should ignore Johnson and refuse to mix vaccines The nation should ignore Johnson he is not fit for purpose he cannot string a sentence together let alone do joined up thinking .. Time people stood together,political
7490,1332696106883485696t,Some vaccines are using fetal tissue especially the one from oxford to treat covid . Are they taking human life for a vaccine . Not good if your pro life .,ineffective
7686,1328782731333963778t,  No one should get the COVID vaccine . It would be unfair to all the people who have died of COVID .,none
1941,1298741516265979905t,"Experts see progress on a COVID - 19 vaccine , but worry about who gets it first and how it gets to them  since you can't sue them , and they know this ... there going to push this ...",mandatory
4343,1413515422700228613t, any results yet on those who had 1 AZ and 1 mRNA vaccine ? also it would seem that Europe is not accepting the COVISHIELD as an acceptable vaccine so what about that ? what are the test results for 2 Covishield or 1 Covishield + 1 mRNA ? Thanks !,country
8979,1331791313964941313t," Sounds like a well timed ad to subconsciously make people associate injections and unknown gene manipulations , a positive thing . Just in time for your covid vaccine , which I suspect will alter your genetics as well . Hmmmm ...",conspiracy side-effect
1642,1329866838440771584t,I have a sincerely - held religious belief that prevents me from taking a  vaccine .,religious
4902,1368977824221179911t, The CDC is going to need to do a better sales job for a vaccine that doesn't actually prevent people from getting COVID . And some of us never stopped gathering with friends and family . Focus on stopping the viruses / diseases that are truly serious .,ineffective
4016,1365229704807129088t," As the vaccine is currently in the experimental phase and not approved for human use I would expect CareUK to be fully liable for any issue caused by the vaccination on their staff . You force human trials , you are liable for compensation . #COVID19Vaccine",rushed
6626,1298824177957261312t,"   I was not aware , when I was a nurse assisting at vaccination clinics , that some vaccines have fetal tissue in them . How would I know ? The media don't mention it . I'm pro - vaccine . Ethical vaccine .",ingredients
4333,1374642740730990598t,You are misleading your viewers .. even your interviewie Simon .. the vaccine DOES NOT STOP you getting the virus and passing it on .. it just stops yourself getting ill ... therefore a #VaccinePassports scheme for travel is POINTLESS ,ineffective
7608,1353072275721838597t,"  Moderna's doing the same thing . And parents are lining their kids up for the $ . I personally know somebody putting their already vaccine - injured child in the line of fire . You know , for "" science "" .",pharma
7978,1326260971975962625t,Pfizer - - a company with one of the worst track records in the business .,pharma
4934,1376446690115297281t," Is this for other countries or our country , what about the people who have antibodies that don't need to take the vaccine & years down the road when teens become adults this is unnecessary & highly unethical against the #HIPAA LAW   , WE DONT DO THIS FOR HIV / STD STOP ",unnecessary
3001,1343815747517091841t,"Reference , time to Stop the fake Corona deaths by other means to terrorise population , for unwanted vaccines , to make money at ppl's cost , as hospitals paid 1.5 lakh for every pos case . Reduce to 5k as bleach costs - 200 / = for 15 days  ",pharma unnecessary
2053,1446213495662395397t,"Washington Woman Died After Rare Vaccine - Related Blood Clot A Washington state woman died from a rare blood clotting syndrome after receiving the Johnson & Johnson COVID - 19 vaccine , state health officials said . - 7 , 2021 - A Washington state ... -  ",side-effect
6220,1451175429323337729t,“ Some European countries have limited the use of  ’ s #vaccine in younger age groups because of the potential risk [ of inflammatory heart conditions called myocarditis and pericarditis in young adult men ] . ” 🤔 #compliance,side-effect
2066,1365986289380716544t,"   so if you are vaccinated , you can still catch and transmit sars - cov - 2 . so then a vaccinated nurse can give the virus to a vaccinated patient ?",ineffective
5848,1339558273767383045t,   What was the health status of the 6 people who died after receiving the corona virus vaccine ? Can it be determined if vaccination was the primary cause of death ? We need more widespread use of metabolomics to investigate differences in vulnerability to vaccines & illnesses .,rushed
3461,1413958164404375559t,"They needed a pandemic to make significant progress with their plan , which would ultimately lead to VACCINATION , which could be dangerous on the one hand and total control on the other , as MODERNA claims that the people who get these injections will be programmed , like a computer",conspiracy side-effect
6336,1418977035079331843t,"David Bauer , sci have found ppl who have 2 doses of Pfizer covid jabs have 5 to 6 X lower amounts of antibodies . So , Pfizer jabs wreck immune system , make it much less able to stop covid . How did Pfizer not notice this in its trials ? ",ineffective side-effect
7262,1346487927614922752t,Some Moderna Vaccine Doses May Be Cut in Half to Accelerate Rollout : Official  via  WHY BOTHER TAKE IT ? ? ?,none
9798,1334094281695522817t,Here ’ s a list of people who I would be delighted to watch receive the vaccine :    Chris Whitty Sir Patrick Vallance Van Tam ... and every douche bag MP who supported lockdown and created Covid Derangement Syndrome . 🍿,political
2277,1396394922111078401t,Young Model Stephanie Dubois In Coma After Astra Zeneca Vaccine – The Empowerer ,side-effect
6107,1350183046339731456t,At least 23 people who received Pfizer / BioNTech COVID - 19 shots have died in Norway . Why were American media silent on Pfizer vaccine deaths ? #Norway #American #Pfizer #COVID19 ,side-effect
927,1330276155472179200t,"MRC - 5 is used in making the hepatitis A , polio , and varicella ( chicken pox ) vaccines . MRC - 5 is found in the lung tissue of 14 week old aborted males . It ’ s said to be used in the new Covid vaccine . Don ’ t believe me ? Look it up .",ingredients
6645,1335063515070140416t, Better question ? How many women will MISCARRY from Covid - 19 vaccines ?,side-effect
7854,1336647552461049857t,   Pfizer ’ s latest study realized today . Two people have died from CV19 vaccine trial group . Also the side effects on pregnancy unknown recommend no breast feeding or pregnancy for at least a year of course it ’ s experimental most vaccines take decades of testing,rushed side-effect
6412,1368151260285734913t,Take a vaccine but they ’ ll still want you to wear a mask . It ’ s not about CoVId . The more people hear this the sooner they will stop .,ineffective
6154,1343672981642502144t, What about the millions who successfully recovered from Covid ? They don ’ t need a vaccine .,unnecessary
2286,1351844398930210817t,"If you are < 40 , healthy & fit and have no conditions or situations that may put you at extra risk , you don't need a vaccine for #covid19 . 0 % risk from infection . High asymptomatic % . If you've had covid , you have immunity . The ' vaccine ' may not prevent transmission or infection .",ineffective unnecessary
2169,1420326949549920268t,"   Stesha , Israel says Pfizer efficacy against infection is now 39 % , JnJ is probably worse . Vaccinated people are brewing variants too , and apparently quite often after exposure . You are another person who belongs in the joint category of "" VERY CONDESCENDING AND VERY WRONG """,ineffective
8618,1264703984029368327t,"Low virus rate leaves Oxford vaccine trial with ' only 50 % chance '  There isn't enough COVID - 19 floating around in the public the vaccine candidates to be potentially naturally infected . Maybe we should once again consider human challenges , hmm ?",ineffective
7112,1338212149282430979t,"  2 Persons in the UK had an allergic reaction to the Pfizer's vaccine , There are people who have a phenomenon called “ allergic diathesis ” or tendencies to get allergic reactions to foods , medicines , or previous vaccines . we always anticipate it with any vaccine implementation !",side-effect
698,1358580286435577866t,💯 Open Letter to Government and Vaccine Regulators re possible Covid - 19 vaccine - related deaths in the elderly and Care Homes  - We are asking for an urgent audit and investigation into all deaths that have occurred in these cohorts since the Covid - 19 vaccine rollout began .,side-effect
2800,1334802078842179584t,"  The government as you went in thinking the vaccine was tested completely but think about it seriously , has the government told the truth in anything . I wouldn't trust anything unless you see them go into rooms after having the needle with no protection with covid patients .",political rushed
2121,1377022399409963012t,Look up all the “ medicine ” or “ ingredients ” .. they put in the vaccines . Read up on the side effects . Not knocking nobody who get the vaccine but don ’ t knock nobody for choosing to not inject that shit in they body either . Agree to disagree .,ingredients side-effect
2279,1371907388836483073t,  I had my vaccine 💉 . Had side effects . Went back to the VA hospital where they removed a “ Russian bug ” out of my arm . Now I might face going to Leavenworth for spy charges .,side-effect
7494,1344735419003531264t,  Shame on this university / corporate entity for its part in the biggest deception and crime in the history of humanity ... psychopaths Klaus Schwab and Bill Gates GREAT RESET .,pharma
3939,1374128854399352839t, It ’ s sickening the lengths of manipulation and deception they will go to just to seek a vaccine - and people still think it ’ s the ONLY was for avoid illness 😆,pharma
2132,1328429005930901506t,    Great they have a vaccine ... Its amazing what happens when you cut out the red tape .. but a company that never made anything for humans before created it .. I don't think so ...,rushed
2041,1415682904378642436t,"Warnings from right and left about Johnson & Johnson vaccine's link to rare disease . "" In 1976 , in reaction to 400 to 500 cases of Guillain - Barre Syndrome and 25 deaths from it , the entire swine flu vaccine program was shut down "" ",side-effect
6729,1171799731124744201t," My husband aNYCsheriffSGT , 911 first responder that barely escaped the tower fall , protects you todayeveryday . He can ’ t protect his sons from outrageous vaccine mandates you passed . Really ? Serve as a beacon of freedom for the entire world ? ! ? You have taken away freedom from NY .",mandatory
6651,1341292568831651840t,"  Knew about it ⁉ ️Like 👺 he perceived humanity as his Frankenstein ! 💯 👉 🏽 Applied for the patent for the Covid strain , 🦠 the test 🔮 to detect it 🙈 the vaccine 💉 the end product 🔬 which would be you ❌ the person who took the vaccine except ✂ ️you ’ re not a person 🧬 anymore 🙈 ⚰ ️you ’ re a chimera 🧪",side-effect
6865,1321071489374932993t,I pledge to never take a vaccine that Trump had his GREEDY money grubbing hands in ! CNBC : Pfizer's late - stage coronavirus vaccine trial is near complete enrollment with 42000 volunteers . ,political
3477,1375880163850866691t,  Nothing's free A dont know what your praising the cult for your free vaccine Fuck all to do with them # 55,none
7132,1364133608043261954t, They will definitely not ! Our compliance is being bought with the maybe ’ s . You just know we will have vaccine resistant variants popping up all over the place . We need to WAKE UP ! ! Our Gov ’ t is playing us !,ineffective
9170,1353028656759791625t," Wake up sheep the vaccine doesn't stop lockdowns so why the big push for vaccines when vaccines dont stop it . Let nature take its course to defeat a man made virus , some one with a pair tell us the truth . ! ! !",ineffective
308,1311418859321204738t,     I dont mind that part of it i have nothing to hide they have been watching for years.just dont want an untested vaccine tested on me or be an outcast if I dont,rushed
4336,1344232096525676544t, At the moment in Wales it ’ s not mandatory to have the Experimental Covid Vaccine if you work for the NHS & hopefully it will stay that way Where my daughter works they have advised the younger members of staff to avoid the Pfizer Experimental Vaccine due to the fertility issues .,rushed
3955,1365273499355422721t,"The TV News Gods says , No . They say that after being vaccinated with the covid vaccine you can still spread it and you can still catch it .",ineffective
540,1232420328695042050t,  If I told you would you believe me anyways ? I just listed multiple vaccine injuries that are not only listed on the CDC site but HAVE happened to parents children .,side-effect
2033,1364904308802805761t," Exactly the same narrative playing now just like the spanish flu , where all the people who died had the vaccine ... Same play book ... And still majority haven't learned anything ... History just repeat it self",side-effect
4738,1257959006691344384t,#Qanon Another bad news for the pro - vaccine ... Seasonal flu vaccine increased covid death . ,side-effect
3166,1334615376177618944t, Makes you wonder dosen ’ t it ? Why the haste ? The UK Government is protecting Pfizer from being sued . What is this company afraid of ? It all seems very wrong to me .,pharma political
6849,1303781694340608000t,Covid - 19 Facts : 99.97 % chance of surviving . Life expectancy in Canada 82.5 yrs . Age of those who die from Covid - 19 related causes : 84 . No vaccine for SARS - COV 1 44 % efficiency for H1N1 vaccine . 300 billion deficit for my kids . #StopSpreadingFear,ineffective
8515,1397284270482337793t,"As Canada continues to Use "" AstraZeneca "" and disregards Adverse reactions Another Canadian unnecessarily dies . "" False Claim of Safety "" by Health Canada #vaccinedeaths #stopAzvax ",side-effect
8323,1337572148584570880t," Dr . Mikovits warned Months ago that HIV had been added to the CV vaccs . Now , after taking the Pfizer CV Vacc , volunteers are having , "" False Positive HIV "" , test results .. Uh huh ... sure they are False + ... She warned us ! !",ingredients side-effect
2047,1333568499503927296t," Miracle or not , nobody really knows . Nobody in #USA or anywhere else in the world knows the side effects of #Moderna #vaccine , nobody knows if people with chronic illnesses , elderly can get get these vaccines without any health complications . #Public must demand #transparency",side-effect
7861,1347559658354053121t, So let them take the Russian vaccine . Oh maybe not a good idea the Russian's have a history of poisoning people who don't agree with them .,conspiracy country
1516,1333450069505437716t, I share your concerns regarding the COVID vaccine as you stated on The View . Tin foil hat time - I'm also concerned that it will contain some sort of microchip - not many people have mentioned that aspect . I trust nothing under tRump's administration .,conspiracy ingredients political
